"V2","variable","value"
"8407",3259,"V642",2
"8408",3260,"V642",2
"8409",3261,"V642",1
"8410",3262,"V642",3
"8411",3263,"V642",2
"8412",3264,"V642",1
"8413",3265,"V642",2
"8414",3266,"V642",2
"8415",3269,"V642",2
"8416",3272,"V642",1
"8417",3273,"V642",2
"8418",3274,"V642",1
"8419",3275,"V642",2
"8420",3276,"V642",1
"8421",3277,"V642",1
"8422",3278,"V642",1
"8423",3279,"V642",1
"8424",3280,"V642",2
"8425",3281,"V642",1
"8426",3283,"V642",4
"8427",3284,"V642",3
"8428",3285,"V642",1
"8429",3286,"V642",2
"8430",3289,"V642",2
"8431",3292,"V642",3
"8432",3295,"V642",2
"8433",3299,"V642",1
"8434",3301,"V642",2
"8435",3302,"V642",2
"8436",3303,"V642",2
"8437",3305,"V642",2
"8438",3306,"V642",3
"8439",3307,"V642",3
"8440",3308,"V642",1
"8441",3310,"V642",2
"8442",3312,"V642",2
"8443",3316,"V642",2
"8444",3318,"V642",1
"8445",3320,"V642",2
"8446",3326,"V642",2
"8447",3328,"V642",2
"8448",3329,"V642",2
"8449",3330,"V642",3
"8450",3334,"V642",2
"8451",3335,"V642",2
"8452",3336,"V642",2
"8453",3338,"V642",1
"8454",3341,"V642",2
"8455",3342,"V642",2
"8456",3343,"V642",2
"8457",3344,"V642",2
"8458",3347,"V642",2
"8459",3348,"V642",2
"8460",3349,"V642",2
"8461",3353,"V642",1
"8462",3360,"V642",1
"8463",3361,"V642",2
"8464",3363,"V642",1
"8465",3364,"V642",1
"8466",3365,"V642",3
"8467",3367,"V642",2
"8468",3368,"V642",2
"8469",3369,"V642",3
"8470",3371,"V642",2
"8471",3372,"V642",3
"8472",3373,"V642",2
"8473",3376,"V642",1
"8474",3378,"V642",2
"8475",3380,"V642",1
"8476",3381,"V642",1
"8477",3382,"V642",1
"8478",3383,"V642",2
"8479",3385,"V642",2
"8480",3386,"V642",2
"8481",3388,"V642",2
"8482",3389,"V642",2
"8483",3391,"V642",2
"8484",3392,"V642",2
"8485",3395,"V642",2
"8486",3401,"V642",2
"8487",3402,"V642",2
"8488",3403,"V642",2
"8489",3405,"V642",3
"8490",3407,"V642",2
"8491",3408,"V642",2
"8492",3409,"V642",1
"8493",3410,"V642",2
"8494",3411,"V642",1
"8495",3412,"V642",2
"8496",3414,"V642",1
"8497",3415,"V642",2
"8498",3416,"V642",2
"8499",3419,"V642",2
"8500",3420,"V642",2
"8501",3421,"V642",1
"8502",3429,"V642",2
"8503",3430,"V642",1
"8504",3431,"V642",1
"8505",3433,"V642",2
"8506",3434,"V642",2
"8507",3436,"V642",1
"8508",3438,"V642",3
"8509",3439,"V642",4
"8510",3440,"V642",2
"8511",3441,"V642",1
"8512",3443,"V642",2
"8513",3451,"V642",1
"8514",3452,"V642",1
"8515",3455,"V642",1
"8516",3459,"V642",2
"8517",3460,"V642",2
"8518",3466,"V642",4
"8519",3467,"V642",2
"8520",3469,"V642",3
"8521",3470,"V642",2
"8522",1,"V643",2
"8523",2,"V643",3
"8524",3,"V643",2
"8525",7,"V643",2
"8526",11,"V643",3
"8527",12,"V643",2
"8528",14,"V643",3
"8529",15,"V643",2
"8530",17,"V643",3
"8531",18,"V643",2
"8532",21,"V643",1
"8533",26,"V643",2
"8534",27,"V643",1
"8535",29,"V643",2
"8536",31,"V643",2
"8537",35,"V643",2
"8538",36,"V643",3
"8539",42,"V643",1
"8540",43,"V643",2
"8541",44,"V643",1
"8542",51,"V643",3
"8543",53,"V643",3
"8544",54,"V643",2
"8545",55,"V643",2
"8546",58,"V643",2
"8547",59,"V643",1
"8548",61,"V643",4
"8549",63,"V643",2
"8550",70,"V643",3
"8551",71,"V643",2
"8552",74,"V643",3
"8553",76,"V643",1
"8554",78,"V643",3
"8555",84,"V643",2
"8556",86,"V643",2
"8557",87,"V643",2
"8558",88,"V643",2
"8559",91,"V643",2
"8560",92,"V643",2
"8561",93,"V643",4
"8562",96,"V643",3
"8563",97,"V643",2
"8564",98,"V643",2
"8565",99,"V643",2
"8566",100,"V643",3
"8567",102,"V643",2
"8568",103,"V643",1
"8569",104,"V643",2
"8570",108,"V643",1
"8571",111,"V643",2
"8572",112,"V643",2
"8573",116,"V643",2
"8574",117,"V643",1
"8575",123,"V643",3
"8576",125,"V643",2
"8577",136,"V643",1
"8578",143,"V643",2
"8579",146,"V643",3
"8580",147,"V643",3
"8581",153,"V643",3
"8582",155,"V643",3
"8583",157,"V643",2
"8584",161,"V643",1
"8585",162,"V643",3
"8586",164,"V643",3
"8587",169,"V643",1
"8588",175,"V643",3
"8589",176,"V643",2
"8590",178,"V643",2
"8591",181,"V643",2
"8592",182,"V643",1
"8593",183,"V643",3
"8594",184,"V643",1
"8595",186,"V643",3
"8596",187,"V643",3
"8597",188,"V643",3
"8598",190,"V643",1
"8599",191,"V643",3
"8600",192,"V643",1
"8601",198,"V643",3
"8602",199,"V643",1
"8603",201,"V643",2
"8604",202,"V643",4
"8605",205,"V643",1
"8606",209,"V643",2
"8607",211,"V643",2
"8608",213,"V643",2
"8609",216,"V643",2
"8610",220,"V643",2
"8611",221,"V643",1
"8612",222,"V643",2
"8613",223,"V643",1
"8614",224,"V643",2
"8615",225,"V643",2
"8616",226,"V643",3
"8617",228,"V643",2
"8618",229,"V643",2
"8619",230,"V643",2
"8620",232,"V643",3
"8621",239,"V643",2
"8622",240,"V643",1
"8623",243,"V643",3
"8624",246,"V643",2
"8625",249,"V643",2
"8626",250,"V643",1
"8627",251,"V643",3
"8628",252,"V643",2
"8629",254,"V643",2
"8630",255,"V643",2
"8631",256,"V643",2
"8632",259,"V643",3
"8633",261,"V643",2
"8634",262,"V643",3
"8635",264,"V643",2
"8636",265,"V643",2
"8637",268,"V643",2
"8638",269,"V643",2
"8639",270,"V643",2
"8640",271,"V643",2
"8641",272,"V643",2
"8642",279,"V643",2
"8643",281,"V643",2
"8644",282,"V643",1
"8645",283,"V643",1
"8646",289,"V643",3
"8647",297,"V643",1
"8648",298,"V643",2
"8649",299,"V643",2
"8650",300,"V643",2
"8651",301,"V643",3
"8652",302,"V643",4
"8653",303,"V643",2
"8654",309,"V643",2
"8655",312,"V643",3
"8656",313,"V643",2
"8657",314,"V643",2
"8658",315,"V643",3
"8659",316,"V643",2
"8660",319,"V643",3
"8661",321,"V643",1
"8662",322,"V643",1
"8663",323,"V643",2
"8664",324,"V643",3
"8665",325,"V643",3
"8666",326,"V643",2
"8667",327,"V643",1
"8668",330,"V643",2
"8669",332,"V643",2
"8670",335,"V643",2
"8671",336,"V643",2
"8672",339,"V643",2
"8673",340,"V643",3
"8674",343,"V643",3
"8675",348,"V643",3
"8676",351,"V643",2
"8677",358,"V643",2
"8678",365,"V643",2
"8679",367,"V643",1
"8680",368,"V643",2
"8681",369,"V643",4
"8682",373,"V643",2
"8683",374,"V643",1
"8684",375,"V643",3
"8685",376,"V643",1
"8686",377,"V643",3
"8687",378,"V643",3
"8688",379,"V643",1
"8689",380,"V643",1
"8690",384,"V643",3
"8691",386,"V643",3
"8692",390,"V643",2
"8693",394,"V643",2
"8694",395,"V643",2
"8695",396,"V643",2
"8696",397,"V643",1
"8697",399,"V643",2
"8698",401,"V643",2
"8699",402,"V643",1
"8700",403,"V643",2
"8701",407,"V643",3
"8702",408,"V643",2
"8703",410,"V643",1
"8704",412,"V643",1
"8705",417,"V643",2
"8706",419,"V643",2
"8707",421,"V643",2
"8708",427,"V643",4
"8709",430,"V643",4
"8710",431,"V643",2
"8711",434,"V643",1
"8712",439,"V643",2
"8713",441,"V643",4
"8714",445,"V643",2
"8715",446,"V643",2
"8716",447,"V643",2
"8717",448,"V643",2
"8718",452,"V643",3
"8719",453,"V643",1
"8720",454,"V643",1
"8721",455,"V643",2
"8722",461,"V643",1
"8723",462,"V643",3
"8724",465,"V643",3
"8725",467,"V643",3
"8726",469,"V643",2
"8727",470,"V643",2
"8728",472,"V643",2
"8729",473,"V643",3
"8730",474,"V643",2
"8731",475,"V643",3
"8732",476,"V643",3
"8733",478,"V643",3
"8734",480,"V643",3
"8735",483,"V643",2
"8736",484,"V643",2
"8737",485,"V643",2
"8738",486,"V643",2
"8739",489,"V643",3
"8740",490,"V643",2
"8741",492,"V643",2
"8742",493,"V643",2
"8743",494,"V643",3
"8744",495,"V643",1
"8745",497,"V643",2
"8746",498,"V643",2
"8747",499,"V643",3
"8748",500,"V643",2
"8749",501,"V643",2
"8750",502,"V643",1
"8751",503,"V643",2
"8752",505,"V643",3
"8753",506,"V643",2
"8754",507,"V643",2
"8755",508,"V643",2
"8756",514,"V643",2
"8757",515,"V643",1
"8758",516,"V643",3
"8759",517,"V643",1
"8760",518,"V643",4
"8761",519,"V643",1
"8762",520,"V643",3
"8763",522,"V643",2
"8764",524,"V643",2
"8765",528,"V643",2
"8766",529,"V643",2
"8767",532,"V643",2
"8768",535,"V643",3
"8769",540,"V643",1
"8770",541,"V643",1
"8771",542,"V643",3
"8772",543,"V643",2
"8773",545,"V643",3
"8774",548,"V643",1
"8775",550,"V643",2
"8776",551,"V643",2
"8777",555,"V643",3
"8778",560,"V643",2
"8779",561,"V643",2
"8780",562,"V643",1
"8781",566,"V643",2
"8782",568,"V643",1
"8783",571,"V643",2
"8784",572,"V643",2
"8785",574,"V643",3
"8786",580,"V643",1
"8787",585,"V643",3
"8788",587,"V643",3
"8789",589,"V643",2
"8790",590,"V643",3
"8791",592,"V643",2
"8792",596,"V643",3
"8793",598,"V643",2
"8794",599,"V643",3
"8795",601,"V643",2
"8796",605,"V643",4
"8797",606,"V643",2
"8798",607,"V643",1
"8799",614,"V643",3
"8800",617,"V643",2
"8801",627,"V643",3
"8802",628,"V643",2
"8803",631,"V643",3
"8804",632,"V643",2
"8805",634,"V643",1
"8806",635,"V643",3
"8807",638,"V643",2
"8808",648,"V643",3
"8809",651,"V643",2
"8810",654,"V643",3
"8811",655,"V643",3
"8812",656,"V643",1
"8813",658,"V643",3
"8814",660,"V643",1
"8815",663,"V643",2
"8816",666,"V643",2
"8817",671,"V643",3
"8818",675,"V643",2
"8819",680,"V643",2
"8820",681,"V643",2
"8821",683,"V643",2
"8822",684,"V643",3
"8823",685,"V643",3
"8824",689,"V643",2
"8825",690,"V643",1
"8826",696,"V643",3
"8827",703,"V643",4
"8828",708,"V643",2
"8829",710,"V643",2
"8830",711,"V643",2
"8831",713,"V643",3
"8832",714,"V643",3
"8833",715,"V643",4
"8834",716,"V643",2
"8835",719,"V643",3
"8836",721,"V643",3
"8837",722,"V643",2
"8838",725,"V643",2
"8839",726,"V643",2
"8840",727,"V643",2
"8841",730,"V643",2
"8842",731,"V643",3
"8843",732,"V643",1
"8844",734,"V643",3
"8845",736,"V643",3
"8846",737,"V643",3
"8847",740,"V643",4
"8848",743,"V643",4
"8849",746,"V643",2
"8850",748,"V643",2
"8851",752,"V643",3
"8852",753,"V643",2
"8853",754,"V643",1
"8854",755,"V643",2
"8855",756,"V643",3
"8856",757,"V643",3
"8857",759,"V643",2
"8858",760,"V643",3
"8859",763,"V643",2
"8860",764,"V643",4
"8861",766,"V643",2
"8862",767,"V643",1
"8863",768,"V643",3
"8864",770,"V643",1
"8865",771,"V643",2
"8866",777,"V643",3
"8867",778,"V643",3
"8868",779,"V643",4
"8869",783,"V643",3
"8870",784,"V643",2
"8871",785,"V643",1
"8872",788,"V643",2
"8873",789,"V643",2
"8874",793,"V643",1
"8875",796,"V643",2
"8876",797,"V643",3
"8877",799,"V643",3
"8878",800,"V643",3
"8879",806,"V643",2
"8880",807,"V643",4
"8881",808,"V643",2
"8882",812,"V643",2
"8883",813,"V643",3
"8884",815,"V643",2
"8885",816,"V643",1
"8886",820,"V643",2
"8887",821,"V643",1
"8888",825,"V643",1
"8889",826,"V643",2
"8890",827,"V643",2
"8891",828,"V643",4
"8892",829,"V643",2
"8893",834,"V643",2
"8894",835,"V643",3
"8895",836,"V643",1
"8896",837,"V643",1
"8897",838,"V643",2
"8898",839,"V643",2
"8899",841,"V643",1
"8900",845,"V643",3
"8901",847,"V643",2
"8902",853,"V643",2
"8903",855,"V643",1
"8904",856,"V643",1
"8905",857,"V643",1
"8906",860,"V643",2
"8907",861,"V643",2
"8908",862,"V643",2
"8909",863,"V643",2
"8910",867,"V643",2
"8911",868,"V643",1
"8912",869,"V643",4
"8913",872,"V643",2
"8914",874,"V643",1
"8915",875,"V643",2
"8916",878,"V643",2
"8917",881,"V643",3
"8918",882,"V643",3
"8919",883,"V643",1
"8920",887,"V643",1
"8921",888,"V643",3
"8922",889,"V643",2
"8923",890,"V643",3
"8924",892,"V643",1
"8925",894,"V643",2
"8926",897,"V643",2
"8927",898,"V643",4
"8928",899,"V643",2
"8929",900,"V643",1
"8930",901,"V643",1
"8931",903,"V643",2
"8932",904,"V643",3
"8933",905,"V643",2
"8934",906,"V643",2
"8935",907,"V643",2
"8936",908,"V643",3
"8937",910,"V643",2
"8938",911,"V643",1
"8939",912,"V643",1
"8940",913,"V643",2
"8941",914,"V643",3
"8942",916,"V643",2
"8943",917,"V643",2
"8944",919,"V643",1
"8945",921,"V643",2
"8946",923,"V643",2
"8947",924,"V643",2
"8948",926,"V643",3
"8949",927,"V643",3
"8950",928,"V643",2
"8951",929,"V643",3
"8952",930,"V643",3
"8953",932,"V643",2
"8954",934,"V643",2
"8955",935,"V643",2
"8956",936,"V643",3
"8957",937,"V643",3
"8958",942,"V643",2
"8959",944,"V643",2
"8960",945,"V643",1
"8961",946,"V643",2
"8962",947,"V643",2
"8963",948,"V643",3
"8964",949,"V643",4
"8965",954,"V643",2
"8966",956,"V643",3
"8967",958,"V643",4
"8968",961,"V643",2
"8969",962,"V643",3
"8970",965,"V643",3
"8971",966,"V643",2
"8972",967,"V643",2
"8973",968,"V643",2
"8974",970,"V643",4
"8975",972,"V643",2
"8976",974,"V643",2
"8977",975,"V643",3
"8978",976,"V643",2
"8979",977,"V643",3
"8980",978,"V643",3
"8981",980,"V643",4
"8982",981,"V643",3
"8983",984,"V643",2
"8984",985,"V643",2
"8985",991,"V643",2
"8986",992,"V643",2
"8987",994,"V643",1
"8988",996,"V643",2
"8989",997,"V643",3
"8990",999,"V643",2
"8991",1000,"V643",2
"8992",1002,"V643",3
"8993",1003,"V643",4
"8994",1004,"V643",2
"8995",1007,"V643",2
"8996",1008,"V643",2
"8997",1009,"V643",3
"8998",1010,"V643",3
"8999",1014,"V643",1
"9000",1015,"V643",2
"9001",1020,"V643",3
"9002",1021,"V643",3
"9003",1024,"V643",3
"9004",1025,"V643",2
"9005",1026,"V643",3
"9006",1027,"V643",2
"9007",1028,"V643",2
"9008",1029,"V643",1
"9009",1031,"V643",3
"9010",1033,"V643",3
"9011",1034,"V643",2
"9012",1037,"V643",1
"9013",1039,"V643",2
"9014",1040,"V643",2
"9015",1041,"V643",2
"9016",1045,"V643",1
"9017",1047,"V643",2
"9018",1048,"V643",3
"9019",1051,"V643",1
"9020",1052,"V643",4
"9021",1054,"V643",2
"9022",1055,"V643",2
"9023",1056,"V643",2
"9024",1057,"V643",3
"9025",1058,"V643",1
"9026",1060,"V643",1
"9027",1062,"V643",2
"9028",1065,"V643",2
"9029",1066,"V643",2
"9030",1067,"V643",2
"9031",1070,"V643",2
"9032",1073,"V643",2
"9033",1076,"V643",2
"9034",1077,"V643",3
"9035",1078,"V643",2
"9036",1080,"V643",2
"9037",1083,"V643",2
"9038",1085,"V643",1
"9039",1086,"V643",2
"9040",1087,"V643",3
"9041",1089,"V643",2
"9042",1091,"V643",4
"9043",1094,"V643",2
"9044",1096,"V643",2
"9045",1097,"V643",4
"9046",1100,"V643",3
"9047",1101,"V643",2
"9048",1102,"V643",2
"9049",1103,"V643",2
"9050",1105,"V643",3
"9051",1106,"V643",3
"9052",1109,"V643",2
"9053",1115,"V643",2
"9054",1118,"V643",2
"9055",1120,"V643",1
"9056",1121,"V643",1
"9057",1123,"V643",3
"9058",1124,"V643",3
"9059",1125,"V643",2
"9060",1132,"V643",2
"9061",1135,"V643",2
"9062",1136,"V643",2
"9063",1137,"V643",2
"9064",1138,"V643",2
"9065",1139,"V643",2
"9066",1141,"V643",3
"9067",1142,"V643",3
"9068",1143,"V643",3
"9069",1145,"V643",3
"9070",1146,"V643",4
"9071",1149,"V643",2
"9072",1150,"V643",2
"9073",1153,"V643",3
"9074",1154,"V643",2
"9075",1155,"V643",3
"9076",1156,"V643",2
"9077",1157,"V643",3
"9078",1163,"V643",2
"9079",1169,"V643",2
"9080",1170,"V643",1
"9081",1172,"V643",2
"9082",1173,"V643",3
"9083",1174,"V643",1
"9084",1177,"V643",1
"9085",1178,"V643",1
"9086",1179,"V643",2
"9087",1182,"V643",2
"9088",1185,"V643",2
"9089",1186,"V643",3
"9090",1188,"V643",2
"9091",1189,"V643",2
"9092",1190,"V643",2
"9093",1191,"V643",1
"9094",1192,"V643",4
"9095",1196,"V643",4
"9096",1197,"V643",1
"9097",1199,"V643",3
"9098",1201,"V643",2
"9099",1202,"V643",2
"9100",1208,"V643",3
"9101",1209,"V643",3
"9102",1210,"V643",2
"9103",1211,"V643",3
"9104",1214,"V643",2
"9105",1215,"V643",1
"9106",1216,"V643",1
"9107",1217,"V643",1
"9108",1218,"V643",2
"9109",1219,"V643",3
"9110",1221,"V643",2
"9111",1222,"V643",2
"9112",1224,"V643",3
"9113",1226,"V643",2
"9114",1228,"V643",3
"9115",1232,"V643",3
"9116",1233,"V643",2
"9117",1234,"V643",2
"9118",1235,"V643",3
"9119",1236,"V643",3
"9120",1244,"V643",2
"9121",1245,"V643",2
"9122",1249,"V643",3
"9123",1250,"V643",2
"9124",1255,"V643",3
"9125",1257,"V643",2
"9126",1258,"V643",3
"9127",1260,"V643",1
"9128",1261,"V643",2
"9129",1262,"V643",2
"9130",1263,"V643",3
"9131",1264,"V643",3
"9132",1265,"V643",2
"9133",1270,"V643",3
"9134",1273,"V643",2
"9135",1274,"V643",1
"9136",1276,"V643",3
"9137",1282,"V643",2
"9138",1284,"V643",2
"9139",1285,"V643",2
"9140",1286,"V643",4
"9141",1289,"V643",1
"9142",1290,"V643",2
"9143",1293,"V643",2
"9144",1294,"V643",2
"9145",1296,"V643",4
"9146",1299,"V643",2
"9147",1300,"V643",3
"9148",1317,"V643",3
"9149",1322,"V643",2
"9150",1324,"V643",2
"9151",1326,"V643",2
"9152",1328,"V643",3
"9153",1329,"V643",2
"9154",1331,"V643",3
"9155",1333,"V643",1
"9156",1334,"V643",2
"9157",1335,"V643",3
"9158",1338,"V643",3
"9159",1339,"V643",2
"9160",1340,"V643",2
"9161",1343,"V643",2
"9162",1348,"V643",3
"9163",1349,"V643",2
"9164",1351,"V643",1
"9165",1353,"V643",3
"9166",1354,"V643",2
"9167",1355,"V643",2
"9168",1356,"V643",2
"9169",1358,"V643",1
"9170",1359,"V643",1
"9171",1362,"V643",3
"9172",1363,"V643",2
"9173",1366,"V643",3
"9174",1369,"V643",2
"9175",1370,"V643",1
"9176",1374,"V643",3
"9177",1376,"V643",2
"9178",1378,"V643",3
"9179",1381,"V643",2
"9180",1382,"V643",1
"9181",1383,"V643",2
"9182",1384,"V643",1
"9183",1385,"V643",4
"9184",1386,"V643",2
"9185",1387,"V643",3
"9186",1388,"V643",2
"9187",1391,"V643",1
"9188",1392,"V643",3
"9189",1395,"V643",2
"9190",1396,"V643",3
"9191",1397,"V643",2
"9192",1398,"V643",3
"9193",1399,"V643",2
"9194",1401,"V643",2
"9195",1406,"V643",1
"9196",1409,"V643",3
"9197",1414,"V643",2
"9198",1415,"V643",2
"9199",1417,"V643",2
"9200",1418,"V643",2
"9201",1419,"V643",1
"9202",1420,"V643",1
"9203",1421,"V643",4
"9204",1423,"V643",3
"9205",1426,"V643",1
"9206",1427,"V643",2
"9207",1429,"V643",2
"9208",1431,"V643",1
"9209",1432,"V643",2
"9210",1437,"V643",1
"9211",1440,"V643",1
"9212",1442,"V643",2
"9213",1445,"V643",3
"9214",1447,"V643",1
"9215",1448,"V643",2
"9216",1449,"V643",3
"9217",1451,"V643",1
"9218",1452,"V643",2
"9219",1455,"V643",2
"9220",1456,"V643",2
"9221",1457,"V643",1
"9222",1459,"V643",4
"9223",1461,"V643",2
"9224",1462,"V643",3
"9225",1464,"V643",3
"9226",1466,"V643",2
"9227",1467,"V643",4
"9228",1470,"V643",2
"9229",1474,"V643",2
"9230",1475,"V643",2
"9231",1478,"V643",1
"9232",1482,"V643",1
"9233",1485,"V643",2
"9234",1487,"V643",3
"9235",1488,"V643",3
"9236",1489,"V643",1
"9237",1490,"V643",2
"9238",1491,"V643",2
"9239",1492,"V643",2
"9240",1493,"V643",2
"9241",1495,"V643",3
"9242",1496,"V643",2
"9243",1500,"V643",1
"9244",1507,"V643",1
"9245",1509,"V643",4
"9246",1514,"V643",2
"9247",1516,"V643",2
"9248",1518,"V643",2
"9249",1521,"V643",2
"9250",1522,"V643",3
"9251",1524,"V643",3
"9252",1527,"V643",2
"9253",1528,"V643",2
"9254",1532,"V643",3
"9255",1533,"V643",2
"9256",1534,"V643",4
"9257",1538,"V643",4
"9258",1539,"V643",2
"9259",1540,"V643",2
"9260",1541,"V643",2
"9261",1543,"V643",2
"9262",1546,"V643",3
"9263",1547,"V643",2
"9264",1550,"V643",4
"9265",1551,"V643",3
"9266",1553,"V643",3
"9267",1556,"V643",2
"9268",1557,"V643",3
"9269",1558,"V643",3
"9270",1561,"V643",2
"9271",1564,"V643",1
"9272",1567,"V643",1
"9273",1571,"V643",2
"9274",1572,"V643",2
"9275",1576,"V643",1
"9276",1577,"V643",2
"9277",1580,"V643",1
"9278",1583,"V643",2
"9279",1586,"V643",2
"9280",1587,"V643",1
"9281",1588,"V643",3
"9282",1592,"V643",2
"9283",1593,"V643",1
"9284",1596,"V643",2
"9285",1599,"V643",2
"9286",1600,"V643",2
"9287",1601,"V643",4
"9288",1602,"V643",3
"9289",1603,"V643",3
"9290",1604,"V643",2
"9291",1606,"V643",2
"9292",1609,"V643",2
"9293",1610,"V643",2
"9294",1613,"V643",3
"9295",1615,"V643",3
"9296",1618,"V643",2
"9297",1626,"V643",2
"9298",1628,"V643",3
"9299",1630,"V643",1
"9300",1631,"V643",3
"9301",1634,"V643",1
"9302",1639,"V643",1
"9303",1641,"V643",1
"9304",1642,"V643",3
"9305",1645,"V643",3
"9306",1646,"V643",4
"9307",1650,"V643",3
"9308",1652,"V643",1
"9309",1653,"V643",2
"9310",1654,"V643",2
"9311",1656,"V643",4
"9312",1659,"V643",1
"9313",1660,"V643",1
"9314",1661,"V643",3
"9315",1662,"V643",3
"9316",1664,"V643",1
"9317",1666,"V643",4
"9318",1667,"V643",2
"9319",1669,"V643",2
"9320",1670,"V643",3
"9321",1676,"V643",3
"9322",1677,"V643",2
"9323",1682,"V643",1
"9324",1683,"V643",3
"9325",1690,"V643",3
"9326",1692,"V643",2
"9327",1695,"V643",2
"9328",1697,"V643",2
"9329",1698,"V643",2
"9330",1699,"V643",4
"9331",1700,"V643",3
"9332",1701,"V643",1
"9333",1703,"V643",2
"9334",1707,"V643",2
"9335",1709,"V643",1
"9336",1713,"V643",4
"9337",1721,"V643",3
"9338",1725,"V643",2
"9339",1727,"V643",2
"9340",1728,"V643",2
"9341",1737,"V643",3
"9342",1738,"V643",2
"9343",1739,"V643",2
"9344",1742,"V643",2
"9345",1745,"V643",2
"9346",1746,"V643",3
"9347",1747,"V643",3
"9348",1749,"V643",1
"9349",1751,"V643",2
"9350",1755,"V643",3
"9351",1758,"V643",4
"9352",1759,"V643",3
"9353",1760,"V643",3
"9354",1761,"V643",2
"9355",1762,"V643",3
"9356",1764,"V643",1
"9357",1767,"V643",2
"9358",1769,"V643",3
"9359",1770,"V643",2
"9360",1771,"V643",2
"9361",1772,"V643",2
"9362",1781,"V643",2
"9363",1782,"V643",3
"9364",1785,"V643",2
"9365",1786,"V643",2
"9366",1787,"V643",2
"9367",1788,"V643",3
"9368",1789,"V643",3
"9369",1790,"V643",2
"9370",1791,"V643",4
"9371",1793,"V643",2
"9372",1796,"V643",3
"9373",1797,"V643",2
"9374",1799,"V643",2
"9375",1804,"V643",2
"9376",1805,"V643",2
"9377",1806,"V643",2
"9378",1809,"V643",1
"9379",1812,"V643",3
"9380",1820,"V643",3
"9381",1821,"V643",2
"9382",1822,"V643",2
"9383",1825,"V643",2
"9384",1827,"V643",2
"9385",1833,"V643",1
"9386",1834,"V643",3
"9387",1835,"V643",3
"9388",1840,"V643",2
"9389",1841,"V643",2
"9390",1843,"V643",3
"9391",1845,"V643",2
"9392",1847,"V643",2
"9393",1850,"V643",3
"9394",1851,"V643",3
"9395",1852,"V643",2
"9396",1856,"V643",4
"9397",1859,"V643",2
"9398",1860,"V643",2
"9399",1861,"V643",2
"9400",1864,"V643",1
"9401",1865,"V643",2
"9402",1867,"V643",1
"9403",1868,"V643",2
"9404",1871,"V643",2
"9405",1875,"V643",2
"9406",1877,"V643",1
"9407",1878,"V643",4
"9408",1880,"V643",1
"9409",1882,"V643",3
"9410",1885,"V643",2
"9411",1886,"V643",2
"9412",1887,"V643",2
"9413",1889,"V643",3
"9414",1892,"V643",2
"9415",1893,"V643",2
"9416",1894,"V643",3
"9417",1897,"V643",2
"9418",1898,"V643",3
"9419",1899,"V643",3
"9420",1902,"V643",2
"9421",1903,"V643",2
"9422",1906,"V643",3
"9423",1907,"V643",2
"9424",1908,"V643",2
"9425",1912,"V643",4
"9426",1913,"V643",1
"9427",1914,"V643",2
"9428",1915,"V643",2
"9429",1916,"V643",2
"9430",1923,"V643",1
"9431",1925,"V643",2
"9432",1927,"V643",4
"9433",1929,"V643",1
"9434",1930,"V643",2
"9435",1933,"V643",2
"9436",1934,"V643",3
"9437",1940,"V643",1
"9438",1942,"V643",2
"9439",1944,"V643",3
"9440",1946,"V643",2
"9441",1947,"V643",1
"9442",1948,"V643",3
"9443",1955,"V643",3
"9444",1957,"V643",2
"9445",1958,"V643",2
"9446",1959,"V643",1
"9447",1960,"V643",2
"9448",1961,"V643",4
"9449",1962,"V643",2
"9450",1963,"V643",1
"9451",1964,"V643",2
"9452",1965,"V643",3
"9453",1967,"V643",2
"9454",1970,"V643",3
"9455",1971,"V643",2
"9456",1973,"V643",4
"9457",1974,"V643",3
"9458",1975,"V643",2
"9459",1978,"V643",1
"9460",1979,"V643",4
"9461",1981,"V643",1
"9462",1983,"V643",2
"9463",1985,"V643",3
"9464",1989,"V643",2
"9465",1991,"V643",3
"9466",1993,"V643",1
"9467",1995,"V643",3
"9468",1996,"V643",2
"9469",1998,"V643",2
"9470",2002,"V643",3
"9471",2004,"V643",3
"9472",2005,"V643",1
"9473",2007,"V643",1
"9474",2008,"V643",2
"9475",2009,"V643",2
"9476",2010,"V643",3
"9477",2014,"V643",2
"9478",2016,"V643",3
"9479",2017,"V643",2
"9480",2018,"V643",1
"9481",2021,"V643",4
"9482",2022,"V643",2
"9483",2023,"V643",2
"9484",2024,"V643",3
"9485",2025,"V643",2
"9486",2027,"V643",1
"9487",2029,"V643",3
"9488",2030,"V643",1
"9489",2031,"V643",2
"9490",2036,"V643",4
"9491",2038,"V643",1
"9492",2039,"V643",1
"9493",2041,"V643",3
"9494",2042,"V643",2
"9495",2043,"V643",3
"9496",2045,"V643",3
"9497",2046,"V643",3
"9498",2047,"V643",2
